s,year,m,g,o
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2002/4,2002,4,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2002/5,2002,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2002/6,2002,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2003/1,2003,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2003/2,2003,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2003/3,2003,3,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2003/4,2003,4,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2003/5,2003,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2003/6,2003,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2004/1,2004,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2004/2,2004,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2004/3,2004,3,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2004/4,2004,4,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2004/5,2004,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2004/6,2004,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2005/1,2005,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2005/2,2005,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2005/3,2005,3,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2005/4,2005,4,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2005/5,2005,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2005/6,2005,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2006/1,2006,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2006/2,2006,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2006/3,2006,3,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2006/4,2006,4,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2006/5,2006,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2006/6,2006,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2007/1,2007,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2007/2,2007,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2007/3,2007,3,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2007/4,2007,4,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2007/5,2007,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2007/6,2007,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2008/1,2008,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2008/2,2008,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2008/3,2008,3,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2008/4,2008,4,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2008/5,2008,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2008/6,2008,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2009/1,2009,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2009/2,2009,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2009/3,2009,3,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2009/4,2009,4,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2009/5,2009,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2009/6,2009,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2010/1,2010,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2010/2,2010,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2010/3,2010,3,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2010/4,2010,4,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2010/5,2010,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2010/6,2010,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2011/1,2011,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2011/2,2011,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2011/3,2011,3,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2011/4,2011,4,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2011/5,2011,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2011/6,2011,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2012/1,2012,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2012/2,2012,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2012/3,2012,3,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2012/4,2012,4,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2012/5,2012,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2012/6,2012,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2013/1,2013,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43457/production/2013/2,2013,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2000/1,2000,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2000/2,2000,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2000/3,2000,3,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2000/4,2000,4,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2000/5,2000,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2000/6,2000,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2001/1,2001,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2001/2,2001,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2001/3,2001,3,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2001/4,2001,4,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2001/5,2001,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2001/6,2001,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2002/1,2002,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2002/2,2002,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2002/3,2002,3,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2002/4,2002,4,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2002/5,2002,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2002/6,2002,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2003/1,2003,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2003/2,2003,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2003/3,2003,3,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2003/4,2003,4,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2003/5,2003,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2003/6,2003,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2004/1,2004,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2004/2,2004,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2004/3,2004,3,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2004/4,2004,4,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2004/5,2004,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2004/6,2004,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2005/1,2005,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2005/2,2005,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2005/3,2005,3,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2005/4,2005,4,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2005/5,2005,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2005/6,2005,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2006/1,2006,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2006/2,2006,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2006/3,2006,3,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2006/4,2006,4,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2006/5,2006,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2006/6,2006,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2007/1,2007,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2007/2,2007,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2007/3,2007,3,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2007/4,2007,4,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2007/5,2007,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2007/6,2007,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2008/1,2008,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2008/2,2008,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2008/3,2008,3,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2008/4,2008,4,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2008/5,2008,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2008/6,2008,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2009/1,2009,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2009/2,2009,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2009/3,2009,3,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2009/4,2009,4,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2009/5,2009,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2009/6,2009,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2010/1,2010,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2010/2,2010,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2010/3,2010,3,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2010/4,2010,4,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2010/5,2010,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2010/6,2010,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2011/1,2011,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2011/2,2011,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2011/3,2011,3,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2011/4,2011,4,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2011/5,2011,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2011/6,2011,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2012/1,2012,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2012/2,2012,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2012/3,2012,3,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2012/4,2012,4,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2012/5,2012,5,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2012/6,2012,6,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2013/1,2013,1,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43464/production/2013/2,2013,2,0.000000,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2000/1,2000,1,1.343830,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2000/2,2000,2,1.133750,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2000/3,2000,3,1.290400,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2000/4,2000,4,1.136750,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2000/5,2000,5,0.950520,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2000/6,2000,6,0.841130,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2001/1,2001,1,1.186920,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2001/2,2001,2,0.880210,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2001/3,2001,3,0.798590,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2001/4,2001,4,0.535380,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2001/5,2001,5,1.114680,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2001/6,2001,6,0.776550,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2002/1,2002,1,1.392760,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2002/2,2002,2,1.252290,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2002/3,2002,3,1.285480,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2002/4,2002,4,1.173580,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2002/5,2002,5,1.078260,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2002/6,2002,6,0.955060,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2003/1,2003,1,1.376290,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2003/2,2003,2,1.141180,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2003/3,2003,3,1.286400,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2003/4,2003,4,1.122900,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2003/5,2003,5,0.963490,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2003/6,2003,6,0.612570,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2004/1,2004,1,1.231900,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2004/2,2004,2,1.059130,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2004/3,2004,3,1.222310,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2004/4,2004,4,1.109370,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2004/5,2004,5,1.069790,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2004/6,2004,6,1.171820,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2005/1,2005,1,1.194030,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2005/2,2005,2,1.083080,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2005/3,2005,3,1.113550,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2005/4,2005,4,1.245460,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2005/5,2005,5,1.156880,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2005/6,2005,6,1.269720,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2006/1,2006,1,1.298240,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2006/2,2006,2,1.161590,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2006/3,2006,3,1.210390,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2006/4,2006,4,1.233750,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2006/5,2006,5,1.316850,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2006/6,2006,6,0.147180,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2007/1,2007,1,1.193840,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2007/2,2007,2,1.066850,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2007/3,2007,3,1.122600,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2007/4,2007,4,1.062900,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2007/5,2007,5,1.176650,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2007/6,2007,6,1.115490,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2008/1,2008,1,1.123410,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2008/2,2008,2,1.058090,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2008/3,2008,3,1.033860,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2008/4,2008,4,1.076900,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2008/5,2008,5,1.093730,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2008/6,2008,6,0.947750,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2009/1,2009,1,0.924960,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2009/2,2009,2,0.923700,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2009/3,2009,3,0.952670,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2009/4,2009,4,0.853280,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2009/5,2009,5,0.888240,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2009/6,2009,6,0.819390,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2010/1,2010,1,0.681190,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2010/2,2010,2,0.577770,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2010/3,2010,3,0.697230,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2010/4,2010,4,0.746660,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2010/5,2010,5,0.757010,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2010/6,2010,6,0.789800,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2011/1,2011,1,0.649470,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2011/2,2011,2,0.608590,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2011/3,2011,3,0.690450,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2011/4,2011,4,0.718460,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2011/5,2011,5,0.696880,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2011/6,2011,6,0.680500,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2012/1,2012,1,0.659470,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2012/2,2012,2,0.610440,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2012/3,2012,3,0.603650,0.000000
http://sws.ifi.uio.no/data/npd-v2/field/43478/production/2012/4,2012,4,0.663560,0.000000
